Id,Company_url,Company_ID,Company_Name,Headquarters,Website,Employees,Stock_Symbol,Ticker,Revenue,Phone,Siccode,Naicscode,Description,Industry,Company_Logo_URL
4879,https://www.zoominfo.com/c/advocates-for-community-alternatives/441474622,441474622,Advocates for Community Alternatives,"341 w.24th St, Apt 21C, New York City, New York, 10011, United States",www.advocatesforalternatives.org,15,,,,,86,,"Advocates for Community Alternatives, New York...",Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/advocatesforalternatives.org"
4880,https://www.zoominfo.com/c/advocates-for-family-peace/354569142,354569142,Advocates for Family Peace,"1611 NW 4th St, Grand Rapids, Minnesota, 55744, United States",stopdomesticabuse.org,6,,,,(218) 326-0388,86,"81331,813","Advocates for Family Peace creates awareness in our community by promoting safety, equality, and responsibility in intimate and family relationships. Are you ...",Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/stopdomesticabuse.org"
4881,https://www.zoominfo.com/c/advocates-for-healthy-transitional-living/374691198,374691198,Advocates for Healthy Transitional Living,"3377 Packerland Dr, De Pere, Wisconsin, 54115, United States",www.advocateswi.com,61,,,,(920) 764-2485,86,"6241,62","Advocates for Healthy Transitional Living, LLC was established in 2011 as an agency providing comprehensive, collaborative teams that support youth and families...",Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/advocateswi.com"
4882,https://www.zoominfo.com/c/advocates-inc/346931186,346931186,Advocates,"290 Elwood Davis Rd, Ste 101, Liverpool, New York, 13088, United States",www.advocatesincorporated.org,45,,,,(315) 469-9931,86,,"Advocates was established by a small group of caring families of people with developmental disabilities over twenty years ago. Today, we are dedicated to empowe...",Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/advocatesincorporated.org"
4883,https://www.zoominfo.com/c/advocates-international/1935916,1935916,Advocates International,"2920 King St, Alexandria, Virginia, 22302, United States",www.advocatesinternational.org,138,,,,(571) 319-0100,"81,811","81331,813","Advocates International is an international organization of attorneys in over 150 nations who seek to do justice with compassion, including through its Global T...",Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/advocatesinternational.org"
4884,https://www.zoominfo.com/c/advocate-solutions/359763730,359763730,Advocate Solutions,"762 S Pearl St, Columbus, Ohio, 43206, United States",www.teamadvocate.com,48,,,$21 Million,(614) 444-5144,"87,874","5416,541",Advocate Solutions provides management consulting and advisory services. The company also provides professional services to public sectors. The company speciali...,Management Consulting|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/teamadvocate.com"
4885,https://www.zoominfo.com/c/advoco/3853772,3853772,Advoco,"1331 7th St, Unit H, Berkeley, California, 94710, United States",www.advocoinc.com,59,,,$4 Million,(415) 632-1574,"87,874","541511,5416","Advoco is a management and consulting services company that helps optimize business performance through an improved application and implementation of Infor EAM,...",Management Consulting|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/advocoinc.com"
4886,https://www.zoominfo.com/c/advo-companies/366065029,366065029,Advo Companies,"5241 S Washington St, Amarillo, Texas, 79110, United States",www.advocompanies.org,144,,,,(806) 342-0600,86,"623,6232","Advo Companies, Inc. is a non-profit organization that operates a vocational training center and residential homes for persons with intellectual disabilities. W...",Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/advocompanies.org"
4887,https://www.zoominfo.com/c/advopay/371647937,371647937,AdvoPay,"9865 E 116th St, Ste 800, Fishers, Indiana, 46037, United States",www.cardconnectdirect.com,11,,,$8 Million,,,,,Finance General|Finance,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/cardconnectdirect.com"
4888,https://www.zoominfo.com/c/advowaste-medical/371187137,371187137,Advowaste Medical,"1967 Wehrle Dr, Ste 1, Buffalo, New York, 14221, United States",www.advowastemedical.com,36,,,$7 Million,(716) 205-3793,49,"221,22","AdvoWaste, a leading medical waste company in Buffalo New York, maintains full certification with OSHA in addition to complying with all NY state and local regu...","Waste Treatment, Environmental Services & Recycling|Energy, Utilities & Waste Treatment","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/advowastemedical.com"
4889,https://www.zoominfo.com/c/adw/411609786,411609786,ADW,"5522 1st Ave N, Birmingham, Alabama, 35212, United States",www.adwtemporarystaffing.com,,,,,(205) 283-3446,,"813,8139","ADW workers are eligible for workers' compensation, and general liability insurance. Providing benefits like these produce outstanding results for you and your company because it ensures that ADW retains and places only the most qualified and reliable workers in your business. In fact, our placement...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adwtemporarystaffing.com"
4890,https://www.zoominfo.com/c/adweek/902079,902079,Adweek,"261 Madison Ave, Fl 8, New York City, New York, 10016, United States",www.adweek.com,212,,,$40 Million,(212) 493-4262,"27,274","511120,5111","Adweek is a professional news and insight periodical serving the brand marketing ecosystem. Adweek is headquartered in New York, New York....",Publishing|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adweek.com"
4891,https://www.zoominfo.com/c/adwerx/373598173,373598173,Adwerx,"324 Blackwell St, Ste 510, Durham, North Carolina, 27701, United States",www.adwerx.com,98,,,$32 Million,(888) 746-5678,"73,731","54189,541810","Adwerx provides Brilliantly Simple Digital Advertising™ for real estate, mortgage, insurance, financial services, and other businesses. Ads powered by Adwerx ha...",Advertising & Marketing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adwerx.com"
4892,https://www.zoominfo.com/c/ad--west-realty-svc/353153731,353153731,Ad-West Realty Svc,"545 Rainier Blvd N, Issaquah, Washington, 98027, United States",www.ad-west.com,26,,,$6 Million,(425) 391-3937,"81,811","541199,531","Ad-West Realty Services, Inc. was founded in 1986. We have grown from a small company managing several hundred units, to a medium size company now managing 3,00...",Real Estate|Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/ad-west.com"
4893,https://www.zoominfo.com/c/ad--west-realty-svc-inc/353153731,353153731,Ad-West Realty Svc,"545 Rainier Blvd N, Issaquah, Washington, 98027, United States",www.ad-west.com,26,,,$6 Million,(425) 391-3937,"81,811","541199,531","Ad-West Realty Services, Inc. was founded in 1986. We have grown from a small company managing several hundred units, to a medium size company now managing 3,00...",Real Estate|Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/ad-west.com"
4894,https://www.zoominfo.com/c/ad-winston/1264834,1264834,A.D. Winston,"43-15 36th St, Long Island City, New York, 11101, United States",www.adwinstoncorp.com,17,,,$3 Million,(718) 786-7848,,,"A.D. Winston Corporation was founded in 1958 ago by Mr. Arthur D. Winston. The firm specializes in quality HVAC installations, where as opposed to speculative w...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adwinstoncorp.com"
4895,https://www.zoominfo.com/c/adwise-group/3886557,3886557,Adwise Group,"2245 Keller Way, Ste 250, Carrollton, Texas, 75006, United States",www.adwisegroup.com,14,,,$2 Million,(972) 395-5091,"731,73","5418,541","Founded in 1984, AdWise Group has become a successful Dallas marketing firm by providing the right services to just the right clients, with superior results. ...",Advertising & Marketing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adwisegroup.com"
4896,https://www.zoominfo.com/c/adworkers-agencies/351957279,351957279,United Adworkers,"190 S 2nd St, Milwaukee, Wisconsin, 53204, United States",www.adworkers.com,51,,,,,86,"813,8139",Honest. Hardworking. True. We are the premier advertising and marketing organizationin in Wisconsin....,Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adworkers.com"
4897,https://www.zoominfo.com/c/adworks/902092,902092,Adworks,"1926 Scott St, Conway, Arkansas, 72034, United States",www.adworksinternet.com,37,,,$7 Million,(501) 240-7417,"731,73","5418,541","At AdWorks we're always looking out for the little guy. That's how we've stayed in business for over 20 years! We give you great service and understand you're on a budget. Our ultimate goal is to help you compete with the big boys. With today's digital presence, you can compete! Need a new logo? A...",Advertising & Marketing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adworksinternet.com"
4898,https://www.zoominfo.com/c/adworkshop/2985742,2985742,Adworkshop,"44 Hadjis WayCold Brook Plz, Lake Placid, New York, 12946, United States",yourworkshop.com,36,,,,(518) 523-3359,"73,731","5418,5416",Adworkshop is an employee-owned integrated marketing agency providing strategic consulting and creative marketing solutions that help clients solve their evolvi...,Advertising & Marketing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/yourworkshop.com"
4899,https://www.zoominfo.com/c/adwriter/639456,639456,AdWriter,"520 Warren St, Sandusky, Ohio, 44870, United States",www.adwriter.com,15,,,$1 Million,(800) 646-7323,"737,73","531,5312","AdWriter, Inc. offers real estate professionals and advertisers across the country a complete system for managing listings and ads, as well as the tools to reac...",Networking Software|Software Development & Design|Software|Real Estate,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adwriter.com"
4900,https://www.zoominfo.com/c/adxcel/354469825,354469825,AdXcel,"1244B Quarry Ln, Pleasanton, California, 94566, United States",www.adxcel.com,23,,,$4 Million,,"73,737","541511,541","Founded in 2011, Artsai is located in Pleasanton, CA. Artsai's patent pending Mobile Dynamic Creative Optimization technology (mDCO) maximizes conversion probab...",Software & Technical Consulting|Software Development & Design|Software,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adxcel.com"
4901,https://www.zoominfo.com/c/adx-labs/406314729,406314729,ADX Labs,"120 S 6th St, Ste 1000, Minneapolis, Minnesota, 55402, United States",adxlabs.com,17,,,$3 Million,(612) 460-4700,,,"ADX Labs, Inc. (ADX) is a technology company focused on providing a range of innovative products and services for individuals, home-based businesses, and the sm...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adxlabs.com"
4902,https://www.zoominfo.com/c/adx-portland/345749570,345749570,ADX Portland,"417 SE 11th Ave, Portland, Oregon, 97214, United States",www.adxportland.com,17,,,$3 Million,(503) 915-4342,"52,53","44,45","Equal parts workspace and incubator, our membership-based 10,000SF facility unites a number of creative disciplines under one roof - giving the community an acc...",Cultural General|Cultural,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adxportland.com"
4903,https://www.zoominfo.com/c/adze-biotechnology-inc/473113068,473113068,Adze Biotechnology,"805 Lake St, #126, Oak Park, Illinois, 60301, United States",adzebiotech.com,2,,,"$405,000",,"283,28","3254,32",Adze Biotechnology is developing oncolytic immunotherapies with multiple mechanisms of action that can be combined with PD-(L)1 backbones. Our goal is to trea...,Biotechnology|Pharmaceuticals|Healthcare,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/adzebiotech.com"
4904,https://www.zoominfo.com/c/a-e/4459695,4459695,A&E,"5501 21st St, Racine, Wisconsin, 53406, United States",www.aeincorporated.com,122,,,$24 Million,(262) 554-4160,"354,35","339,4238","A & E Incorporated is the holding company for two business units, A & E Hand Tools and Eckmann Custom Products. A & E Hand Tools has two major brands of its o...","Hand, Power and Lawn-care Tools|Consumer Goods|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeincorporated.com"
4905,https://www.zoominfo.com/c/aea/166052261,166052261,Area Education Agencies,"1520 Morningside Ave, Sioux City, Iowa, 51106, United States",www.nwaea.org,66,,,,(712) 222-6000,82,"611,61","Area Education Agencies (AEAs) were created to offer services to children in Iowa most equitably, efficiently and economically. Most parents and community membe...",Education General|Education,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/nwaea.org"
4906,https://www.zoominfo.com/c/aea-investors/1952796,1952796,AEA Investors,"666 5th Ave, Fl 36, New York City, New York, 10103, United States",www.aeainvestors.com,120,,,$57 Million,(212) 644-5900,"62,628","52399,523","Founded in 1968, AEA investors is a private investment vehicle for a select group of industrial family offices with substantial assets....",Investment Banking|Finance|Brokerage|Venture Capital & Private Equity,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeainvestors.com"
4907,https://www.zoominfo.com/c/ae-associates/344190883,344190883,AE & Associates,"506 Queensland Cir, Corona, California, 92879, United States",www.aeassociates.net,65,,,$12 Million,(951) 278-3477,,"339,3399","Five years from now, AE & Associates, LLC will be the premier provider of a wide range of Health Information Management (HIM) services across the nation by cont...",Commercial & Residential Construction|Construction,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeassociates.net"
4908,https://www.zoominfo.com/c/aea-technology/2608055,2608055,AEA Technology,"5933 Sea Lion Pl, Ste 112, Carlsbad, California, 92010, United States",www.aeatechnology.com,3,,,$1 Million,(760) 931-8979,"36,367","33451,334419","AEA Technology, Inc. is a manufacturer of RF and cable test equipment for markets ranging from medical facilities to government operations....",Electronic Components|Electronics|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeatechnology.com"
4909,https://www.zoominfo.com/c/ae--autocom/443910894,443910894,ae-auto.com,"1235 Old Pacolet Rd., Spartanburg, South Carolina, 29307, United States",www.ae-auto.com,5,,,$1 Million,(864) 463-3257,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/ae-auto.com"
4910,https://www.zoominfo.com/c/ae-backoffice/347177601,347177601,AE Backoffice,"111 Town Square Pl, Ste 1203, Jersey City, New Jersey, 07310, United States",www.aebackoffice.com,31,,,$6 Million,(212) 327-2820,"365,36","3343,33",AE BackOffice partners with forward-thinking companies to design and implement applications and tools that reliably deliver high performance and are fully integ...,Consumer Electronics|Consumer Goods|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aebackoffice.com"
4911,https://www.zoominfo.com/c/aebi-new-england/639588,639588,AEBI New England,"166 River St, Alstead, New Hampshire, 03602, United States",www.aebi-ne.com,142,,,$28 Million,(603) 835-2600,,,"We offer attractive apprenticeships and career entry options at a range of different locations. In recent years, numerous guild-, chamber of commerce- and state...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aebi-ne.com"
4912,https://www.zoominfo.com/c/aeb-international/1919507,1919507,A.E.B. INTERNATIONAL,"654 Madison Ave, Ste 1809, New York City, New York, 10065, United States",www.aebint.com,69,,,$13 Million,(212) 752-4647,,"4235,42351","A.E.B. International, Inc. is a privately owned company founded in 1979 by Mr. A. Erkan Buyuksoy. We are one of the largest conductor manufacturers, suppliers a...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aebint.com"
4913,https://www.zoominfo.com/c/aebn-inc/639594,639594,AEBN,"500 Archdale Dr, Charlotte, North Carolina, 28217, United States",www.aebn.net,105,,,$21 Million,(704) 529-1600,,,"Adult Entertainment Broadcast Network (AEBN) was formed in 1999. At the time, video-streaming technology was still in its infancy, but the founders of AEBN imme...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aebn.net"
4914,https://www.zoominfo.com/c/aec/1739488,1739488,AEC,"2900 S 160th St, New Berlin, Wisconsin, 53151, United States",www.aecinternet.com,184,,,$36 Million,(262) 641-8600,35,,"Since 1974 AIC Equipment & Controls has been providing equipment, components and service to the plastics processing and heat treat industries. In Michigan, AI...",Industrial Machinery & Equipment|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecinternet.com"
4915,https://www.zoominfo.com/c/aecc/371754051,371754051,AECC,"1011 Highway 6 S, Ste 220, Houston, Texas, 77077, United States",www.aeccinc.com,48,,,$12 Million,(281) 497-0275,"6531,653","531,5312","Founded in 1972, AECC is a pioneer in construction consulting for financial institutions. As one of the first national firms, AECC was created to provide servic...",Real Estate,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeccinc.com"
4916,https://www.zoominfo.com/c/aec-consulting-expediting/358367601,358367601,A.E.C. Consulting & Expediting,"20 Vesey St, 909 And 1410, New York City, New York, 10007, United States",www.aecnyc.net,26,,,$5 Million,(212) 619-0200,,,"A.E.C. is a company founded on architectural and engineering professionalism. Our goal is to deliver building expertise and service in an expedited manner, cate...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecnyc.net"
4917,https://www.zoominfo.com/c/aec-consulting-group/347951101,347951101,AEC Consulting Group,"4145 Shackleford Rd, Ste 300, Norcross, Georgia, 30093, United States",www.aec-consult.com,35,,,$8 Million,(678) 990-0343,,,"AEC Consulting Group is a national leader in the recruitment of talented individuals in the civil engineering, geo-environmental, architecture and construction ...",Construction General|Construction,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aec-consult.com"
4918,https://www.zoominfo.com/c/aec-digital-solutions/358191651,358191651,AEC Digital Solutions,"1422 Chalfont Dr, Schaumburg, Illinois, 60194, United States",www.aecdsl.com,85,,,$19 Million,(847) 920-6938,,,"AEC Digital Solutions LLC (a USA based Company), with global presence and operations in India, is one of the leading service provider in BIM with an in-house te...",Commercial & Residential Construction|Construction,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecdsl.com"
4919,https://www.zoominfo.com/c/aec-employment-resources/347032717,347032717,AEC Employment Resources,"3900 New Covington Pike, Ste 210, Memphis, Tennessee, 38128, United States",www.aecemployment.com,25,,,$4 Million,(901) 273-7190,"73,7361","56,56131","We are a national executive search, recruiting and staffing firm dedicated to the Architecture, Engineering and Construction industries. ...",Human Resources & Staffing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecemployment.com"
4920,https://www.zoominfo.com/c/aec-group/1838071,1838071,AEC Group,"3000 Montour Church Rd, Oakdale, Pennsylvania, 15071, United States",www.aecgroup.com,123,,,$97 Million,(412) 838-0100,"17,173","221,541512","AEC Group is a technology solutions company that delivers infrastructure, virtualization, and communication solutions. Founded in 1992, the wide range of servic...","Commercial & Residential Construction|Construction|Electricity, Oil & Gas|Business Services General|Business Services|Energy, Utilities & Waste Treatment","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecgroup.com"
4921,https://www.zoominfo.com/c/aechelon-technology/655379,655379,Aechelon Technology,"888 Brannan St Suite 210, San Francisco, California, 94103, United States",www.aechelon.com,191,,,$22 Million,(415) 255-0120,"35,357","3343,541511","Founded in 1998, Aechelon Technology is a provider of real time computer graphics applications for training, simulation, and entertainment markets. The company ...",Personal Computers & Peripherals|Consumer Electronics|Computer Equipment & Peripherals|Consumer Goods|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aechelon.com"
4922,https://www.zoominfo.com/c/a-e-classic-cars/354257475,354257475,A&E Classic Cars,"6401 Interstate 35 Frontage Rd, New Braunfels, Texas, 78132, United States",www.aeclassiccars.com,1,,,"$192,000",(830) 629-4843,"5511,551","44111,44","A&E Classic Cars is located in beautiful New Braunfels, Texas. Visit us and drive the dream. After a visit to our newly renovated showroom, take the family to S...",Motor Vehicle Dealers|Retail,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeclassiccars.com"
4923,https://www.zoominfo.com/c/aeclowcountrycom/398783181,398783181,Animal Eye Care,"2669 Beaver Run Blvd, Myrtle Beach, South Carolina, 29575, United States",www.aeclowcountry.com,16,,,$3 Million,(843) 881-2242,,"5419,541",,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeclowcountry.com"
4924,https://www.zoominfo.com/c/aec-management-solutions/2149405,2149405,AEC Management Solutions,"183 Higgins Rd, Matawan, New Jersey, 07747, United States",www.aecmanagementsolutions.com,22,,,$4 Million,(732) 705-5098,,,AECManagementSolutions.com Dedicated to helping architects and engineers earn the profits they deserve...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecmanagementsolutions.com"
4925,https://www.zoominfo.com/c/aeco-aircraft-engines-components/354535599,354535599,AECO Aircraft Engines & Components,"59 Central Ave, Farmingdale, New York, 11735, United States",www.aecoaircraft.com,14,,,$2 Million,(516) 681-1412,,,"AECO is a reliable supplier to the Aerospace Industry. Specialized in the supply of Aero Gas Turbine Engines and components, we hold a large stock of various co...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecoaircraft.com"
4926,https://www.zoominfo.com/c/aecom/1756285,1756285,AECOM,"1999 Avenue of the Stars Suite 2600, Los Angeles, California, 90067, United States",www.aecom.com,"87,000",ACM,NYSE: ACM,$20 Billion,(213) 593-8100,"87,871","2379,541511","Founded in 1990, AECOM is a global network of experts working with clients, communities, and colleagues to develop and implement innovative solutions to complex...","Architecture, Engineering & Design|Construction|Management Consulting|Business Services","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecom.com"
4927,https://www.zoominfo.com/c/ae-concepts/1460772,1460772,AE Concepts,"189 S Orange Ave, Ste 1420, Orlando, Florida, 32801, United States",www.aeconcepts.com,16,,,$3 Million,(407) 835-8000,"73,7361","56,56131",AE Concepts is one of the most successful established staffing agencies in the USA. It is a progressive professional recruiting and staffing firm. Our team is c...,Human Resources & Staffing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeconcepts.com"
4928,https://www.zoominfo.com/c/a-e-construction-supply/358376311,358376311,A & E Construction Supply,"54090 Loren Dr, Mankato, Minnesota, 56001, United States",www.plowandtrencher.com,10,,,"$789,000",(507) 345-3252,"73,735","532412,811","A & E Construction Supply sell, rent and service construction vehicles including parallel link plows, heavy duty super plows, and more. The company is headquart...","Other Rental Stores (Furniture, A/V, Construction & Industrial Equipment)|Retail|Automotive Service & Collision Repair|Motor Vehicle Dealers|Consumer Services","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/plowandtrencher.com"
4929,https://www.zoominfo.com/c/aec-software/1838066,1838066,AEC Software,"22611-113 Markey Ct, Sterling, Virginia, 20166, United States",www.aecsoftware.com,5,,,"$960,000",(703) 450-1980,"737,73","5182,51","Headquartered in Sterling, VA, AEC Software, Inc. develops and publishes project-focused and business productivity solutions for Windows, Mac, and other operati...",Software Development & Design|Software,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aecsoftware.com"
4930,https://www.zoominfo.com/c/aed/1968021,1968021,AED,"650 E Algonquin Rd, Ste 305, Schaumburg, Illinois, 60173, United States",www.aedfoundation.org,280,,,$31 Million,(630) 574-0650,"83,839","81393,813","About AED: AED is an international trade association representing companies involved in the distribution, rental and support of equipment used in construction, ...",Consumer Services General|Consumer Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aedfoundation.org"
4931,https://www.zoominfo.com/c/aed/2790533,2790533,AED,"1200 E Hillcrest St, Ste 300, Orlando, Florida, 32803, United States",www.aedelectronics.com,122,,,$23 Million,(407) 645-5522,"73,737","541511,541","About AED, Inc.: AED Inc. (formerly Advanced Engineering Design Inc.) is an innovative, solutions-driven, professional services firm offering a broad range of t...",Commercial & Residential Construction|Construction,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aedelectronics.com"
4932,https://www.zoominfo.com/c/aedco-inc/918189,918189,Aedco,"P.O. Box 1127, Bettendorf, Iowa, 52722, United States",www.aedco.com,31,,,$6 Million,,,"5222,522","Arab Engineering & Distribution Company ""AEDCO"" is a Joint Stock Company, organized and existing under the laws of the Arab Republic of Egypt Established in 197...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aedco.com"
4933,https://www.zoominfo.com/c/ae-design-group/355206040,355206040,AE Design Group,"40 N Main St, Southington, Connecticut, 06489, United States",www.aedesign.com,12,,,$2 Million,(860) 621-9348,"8712,871","541,5413","AE Design Group is a multidisciplinary (design) firm offering programming, architectural and interior design, feasibility studies, building analysis, project ma...","Architecture, Engineering & Design|Construction","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aedesign.com"
4934,https://www.zoominfo.com/c/aed-institute/1855057,1855057,AED Institute,"801 S King St, Honolulu, Hawaii, 96813, United States",www.aedinstitute.com,7,,,$1 Million,(808) 440-8988,80,,"AED Institute is the No.1 distributor for AEDs in Hawaii! Trusted in Hawaii by the Department of Transportation, Airports Division, &#65279;A&#65279;ED Instit...",Hospitals & Clinics|Healthcare,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aedinstitute.com"
4935,https://www.zoominfo.com/c/a-e--dr-group/448073748,448073748,A/E-DR GROUP,"1220 W 72nd St, Kansas City, Missouri, 64114, United States",ae-dr.com,14,,,$2 Million,(816) 510-8281,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/ae-dr.com"
4936,https://www.zoominfo.com/c/ae-dynamics/357899168,357899168,AE Dynamics,"1800 W Koch St, Ste 5, Bozeman, Montana, 59715, United States",www.aedynamics.com,11,,,$2 Million,(406) 763-6375,"8712,871","541,5413",AE Dynamics is a professional services firm providing structural engineering; building envelope design; modeling and drafting; and other construction-related se...,"Architecture, Engineering & Design|Construction","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aedynamics.com"
4937,https://www.zoominfo.com/c/aeec-llc/1968032,1968032,AEEC,"11710 Plaza America Dr, Ste 125, Reston, Virginia, 20190, United States",www.americanconsultants.com,107,,,$38 Million,(703) 766-4300,"87,871","541511,541","Founded in 1995, American Consultants (AEEC) provides professional IT, engineering, environmental, and project management services to its clients. It is headqua...",Commercial & Residential Construction|Construction,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/americanconsultants.com"
4938,https://www.zoominfo.com/c/aeegle/373922747,373922747,Aeegle,"10100 Santa Monica Blvd, Ste 300, Los Angeles, California, 90067, United States",www.aeegle.com,44,,,$8 Million,(424) 625-0625,"737,73","5182,51","In Aeegle, we offer Google Apps Technical Support for our users, with a high-tech level staff with wide experience of over 4 years supporting users worldwide and trained directly by Google, saving you efforts and time in order for you to invest them on your own productivity. Our main goal is to en...",Software Development & Design|Software,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeegle.com"
4939,https://www.zoominfo.com/c/aee--lone-star-chapter-inc/400167766,400167766,AEE-Lone Star Chapter,"1002 Washington Ave, Fl 2 Rm 2D, Houston, Texas, 77002, United States",www.aeelonestar-houston.org,1,,,,(713) 207-3423,,,"The AEE-LSC made chapter scholarship awards to 6 students this year. It was great that five of the six recipients were able to receive their awards in person and visit with us at the September meeting. Our next regular meeting is scheduled on November 8, 2017. I'm pleased to report that Kenneth B....",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aeelonestar-houston.org"
4940,https://www.zoominfo.com/c/ae-engine/2920509,2920509,A.E. Engine,"11880 28th St N, Ste 101, St. Petersburg, Florida, 33716, United States",www.ae-engine.com,44,,,$8 Million,(727) 209-1750,"737,73","5182,51","Founded in 2005 by publishing and marketing executives, A.E. Engine is a sports sales, marketing and content development company. A.E. Engine has earned a reput...",Software Development & Design|Software,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/ae-engine.com"
